go_id	seq_id
GO:0016212	Vitvi05_01chr07g06040_t002_CDS1.prot
GO:0030170	Vitvi05_01chr07g06040_t002_CDS1.prot
GO:0005483	Vitvi05_01chr10g18230_t001_CDS1.prot
GO:0005774	Vitvi05_01chr10g18230_t001_CDS1.prot
GO:0006886	Vitvi05_01chr10g18230_t001_CDS1.prot
GO:0016192	Vitvi05_01chr10g18230_t001_CDS1.prot
GO:0019905	Vitvi05_01chr10g18230_t001_CDS1.prot
GO:0031201	Vitvi05_01chr10g18230_t001_CDS1.prot
GO:0000712	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0000819	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0003677	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0003918	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0005524	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0005634	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0006265	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0046872	Vitvi05_01chr13g25920_t001_CDS1.prot
GO:0003676	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0003916	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0007131	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0008094	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0032559	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0035639	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0043169	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0043231	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0071103	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0098813	Vitvi05_01chr12g15740_t001_CDS1.prot
GO:0000712	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0000819	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0003677	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0003918	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0005524	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0005634	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0006265	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0046872	Vitvi05_01chr12g15740_t002_CDS1.prot
GO:0008017	Vitvi05_01chr05g21180_t001_CDS1.prot
GO:0010330	Vitvi05_01chr05g21180_t001_CDS1.prot
GO:0051211	Vitvi05_01chr05g21180_t001_CDS1.prot
GO:2001006	Vitvi05_01chr05g21180_t001_CDS1.prot
GO:0032580	Vitvi05_01chr07g05250_t002_CDS1.prot
GO:0033320	Vitvi05_01chr07g05250_t002_CDS1.prot
GO:0042732	Vitvi05_01chr07g05250_t002_CDS1.prot
GO:0048040	Vitvi05_01chr07g05250_t002_CDS1.prot
GO:0070403	Vitvi05_01chr07g05250_t002_CDS1.prot
GO:0000976	Vitvi05_01chr18g00820_t001_CDS1.prot
GO:0006351	Vitvi05_01chr18g00820_t001_CDS1.prot
GO:0006355	Vitvi05_01chr18g00820_t001_CDS1.prot
GO:0000976	Vitvi05_01chr18g00820_t002_CDS1.prot
GO:0006351	Vitvi05_01chr18g00820_t002_CDS1.prot
GO:0006355	Vitvi05_01chr18g00820_t002_CDS1.prot
GO:0005622	Vitvi05_01chr12g09280_t001_CDS1.prot
GO:0016020	Vitvi05_01chr12g09280_t001_CDS1.prot
GO:0016620	Vitvi05_01chr12g09280_t001_CDS1.prot
GO:0017111	Vitvi05_01chr12g09280_t001_CDS1.prot
GO:0032561	Vitvi05_01chr12g09280_t001_CDS1.prot
GO:0035639	Vitvi05_01chr12g09280_t001_CDS1.prot
GO:0180051	Vitvi05_01chr12g09280_t001_CDS1.prot
GO:0003677	Vitvi05_01chr02g16020_t001_CDS1.prot
GO:0005634	Vitvi05_01chr02g16020_t001_CDS1.prot
GO:0006351	Vitvi05_01chr02g16020_t001_CDS1.prot
GO:0006355	Vitvi05_01chr02g16020_t001_CDS1.prot
GO:0003677	Vitvi05_01chr02g15980_t001_CDS1.prot
GO:0005634	Vitvi05_01chr02g15980_t001_CDS1.prot
GO:0006351	Vitvi05_01chr02g15980_t001_CDS1.prot
GO:0006355	Vitvi05_01chr02g15980_t001_CDS1.prot
GO:0003677	Vitvi05_01chr02g16050_t001_CDS1.prot
GO:0005634	Vitvi05_01chr02g16050_t001_CDS1.prot
GO:0006351	Vitvi05_01chr02g16050_t001_CDS1.prot
GO:0006355	Vitvi05_01chr02g16050_t001_CDS1.prot
GO:0003677	Vitvi05_01chr02g16050_t002_CDS1.prot
GO:0005634	Vitvi05_01chr02g16050_t002_CDS1.prot
GO:0006351	Vitvi05_01chr02g16050_t002_CDS1.prot
GO:0006355	Vitvi05_01chr02g16050_t002_CDS1.prot
GO:0008270	Vitvi05_01chr01g12160_t001_CDS1.prot
GO:0016020	Vitvi05_01chr01g12160_t001_CDS1.prot
GO:0031625	Vitvi05_01chr01g12160_t001_CDS1.prot
GO:0061630	Vitvi05_01chr01g12160_t001_CDS1.prot
GO:0005542	Vitvi05_01chr12g08140_t001_CDS1.prot
GO:0030409	Vitvi05_01chr12g08140_t001_CDS1.prot
GO:0000287	Vitvi05_01chr17g10720_t001_CDS1.prot
GO:0006564	Vitvi05_01chr17g10720_t001_CDS1.prot
GO:0009507	Vitvi05_01chr17g10720_t001_CDS1.prot
GO:0016311	Vitvi05_01chr17g10720_t001_CDS1.prot
GO:0036424	Vitvi05_01chr17g10720_t001_CDS1.prot
GO:0005515	Vitvi05_01chr09g14070_t002_CDS1.prot
GO:0005886	Vitvi05_01chr09g14070_t002_CDS1.prot
GO:0006952	Vitvi05_01chr09g14070_t002_CDS1.prot
GO:0012505	Vitvi05_01chr09g14070_t002_CDS1.prot
GO:0051707	Vitvi05_01chr09g14070_t002_CDS1.prot
GO:0005737	Vitvi05_01chr05g10980_t001_CDS1.prot
GO:0015629	Vitvi05_01chr05g10980_t001_CDS1.prot
GO:0030042	Vitvi05_01chr05g10980_t001_CDS1.prot
GO:0051015	Vitvi05_01chr05g10980_t001_CDS1.prot
GO:0005102	Vitvi05_01chr17g12230_t001_CDS1.prot
GO:0005778	Vitvi05_01chr17g12230_t001_CDS1.prot
GO:0016560	Vitvi05_01chr17g12230_t001_CDS1.prot
GO:1990429	Vitvi05_01chr17g12230_t001_CDS1.prot
GO:0005778	Vitvi05_01chr17g12250_t002_CDS1.prot
GO:0016560	Vitvi05_01chr17g12250_t002_CDS1.prot
GO:0005634	Vitvi05_01chr02g16680_t001_CDS1.prot
GO:0006508	Vitvi05_01chr02g16680_t001_CDS1.prot
GO:0016926	Vitvi05_01chr02g16680_t001_CDS1.prot
GO:0016929	Vitvi05_01chr02g16680_t001_CDS1.prot
GO:0004378	Vitvi05_01chr19g01710_t001_CDS1.prot
GO:0005789	Vitvi05_01chr19g01710_t001_CDS1.prot
GO:0006488	Vitvi05_01chr19g01710_t001_CDS1.prot
GO:0102704	Vitvi05_01chr19g01710_t001_CDS1.prot
GO:0003676	Vitvi05_01chr12g15620_t001_CDS1.prot
GO:0015074	Vitvi05_01chr12g15620_t001_CDS1.prot
GO:0016787	Vitvi05_01chr12g15620_t001_CDS1.prot
GO:0046872	Vitvi05_01chr12g15620_t001_CDS1.prot
GO:0003676	Vitvi05_01chr16g07230_t001_CDS1.prot
GO:0015074	Vitvi05_01chr16g07230_t001_CDS1.prot
GO:0016787	Vitvi05_01chr16g07230_t001_CDS1.prot
GO:0046872	Vitvi05_01chr16g07230_t001_CDS1.prot
GO:0003674	Vitvi05_01chr16g16300_t001_CDS1.prot
GO:0005777	Vitvi05_01chr05g01950_t001_CDS1.prot
GO:0003924	Vitvi05_01chr18g35730_t001_CDS1.prot
GO:0005525	Vitvi05_01chr18g35730_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g35730_t001_CDS1.prot
GO:0005874	Vitvi05_01chr18g35730_t001_CDS1.prot
GO:0008017	Vitvi05_01chr18g35730_t001_CDS1.prot
GO:0016020	Vitvi05_01chr18g35730_t001_CDS1.prot
GO:0072583	Vitvi05_01chr18g35730_t001_CDS1.prot
GO:0005886	Vitvi05_01chr04g22880_t001_CDS1.prot
GO:0022857	Vitvi05_01chr04g22880_t001_CDS1.prot
GO:0005886	Vitvi05_01chr04g22850_t002_CDS1.prot
GO:0022857	Vitvi05_01chr04g22850_t002_CDS1.prot
GO:0004497	Vitvi05_01chr03g00430_t001_CDS1.prot
GO:0005506	Vitvi05_01chr03g00430_t001_CDS1.prot
GO:0009809	Vitvi05_01chr03g00430_t001_CDS1.prot
GO:0016020	Vitvi05_01chr03g00430_t001_CDS1.prot
GO:0016705	Vitvi05_01chr03g00430_t001_CDS1.prot
GO:0020037	Vitvi05_01chr03g00430_t001_CDS1.prot
GO:0004497	Vitvi05_01chr03g00470_t001_CDS1.prot
GO:0005506	Vitvi05_01chr03g00470_t001_CDS1.prot
GO:0009809	Vitvi05_01chr03g00470_t001_CDS1.prot
GO:0016020	Vitvi05_01chr03g00470_t001_CDS1.prot
GO:0016705	Vitvi05_01chr03g00470_t001_CDS1.prot
GO:0020037	Vitvi05_01chr03g00470_t001_CDS1.prot
GO:0006596	Vitvi05_01chr05g07180_t001_CDS1.prot
GO:0008757	Vitvi05_01chr05g07180_t001_CDS1.prot
GO:0010487	Vitvi05_01chr05g07180_t001_CDS1.prot
GO:0005345	Vitvi05_01chr18g06430_t001_CDS1.prot
GO:0015211	Vitvi05_01chr18g06430_t001_CDS1.prot
GO:0016020	Vitvi05_01chr18g06430_t001_CDS1.prot
GO:0003723	Vitvi05_01chr12g02530_t001_CDS1.prot
GO:0003735	Vitvi05_01chr12g02530_t001_CDS1.prot
GO:0006412	Vitvi05_01chr12g02530_t001_CDS1.prot
GO:0022625	Vitvi05_01chr12g02530_t001_CDS1.prot
GO:0003924	Vitvi05_01chr10g13340_t001_CDS1.prot
GO:0005525	Vitvi05_01chr10g13340_t001_CDS1.prot
GO:0016020	Vitvi05_01chr10g13340_t001_CDS1.prot
GO:0016151	Vitvi05_01chr10g13340_t001_CDS1.prot
GO:0018237	Vitvi05_01chr10g13340_t001_CDS1.prot
GO:0043419	Vitvi05_01chr10g13340_t001_CDS1.prot
GO:0051604	Vitvi05_01chr10g13340_t001_CDS1.prot
GO:0000079	Vitvi05_01chr14g04150_t001_CDS1.prot
GO:0019901	Vitvi05_01chr14g04150_t001_CDS1.prot
GO:0051301	Vitvi05_01chr14g04150_t001_CDS1.prot
GO:0004674	Vitvi05_01chr04g23290_t002_CDS1.prot
GO:0005524	Vitvi05_01chr04g23290_t002_CDS1.prot
GO:0006468	Vitvi05_01chr04g23290_t002_CDS1.prot
GO:0016020	Vitvi05_01chr04g23290_t002_CDS1.prot
GO:0030246	Vitvi05_01chr04g23290_t002_CDS1.prot
GO:0048544	Vitvi05_01chr04g23290_t002_CDS1.prot
GO:0004674	Vitvi05_01chr04g23290_t001_CDS1.prot
GO:0005524	Vitvi05_01chr04g23290_t001_CDS1.prot
GO:0006468	Vitvi05_01chr04g23290_t001_CDS1.prot
GO:0016020	Vitvi05_01chr04g23290_t001_CDS1.prot
GO:0030246	Vitvi05_01chr04g23290_t001_CDS1.prot
GO:0048544	Vitvi05_01chr04g23290_t001_CDS1.prot
GO:0004674	Vitvi05_01chr04g23340_t001_CDS1.prot
GO:0005524	Vitvi05_01chr04g23340_t001_CDS1.prot
GO:0006468	Vitvi05_01chr04g23340_t001_CDS1.prot
GO:0016020	Vitvi05_01chr04g23340_t001_CDS1.prot
GO:0030246	Vitvi05_01chr04g23340_t001_CDS1.prot
GO:0048544	Vitvi05_01chr04g23340_t001_CDS1.prot
GO:0005515	Vitvi05_01chr01g21370_t001_CDS1.prot
GO:0005622	Vitvi05_01chr01g02400_t001_CDS1.prot
GO:0044238	Vitvi05_01chr01g02400_t001_CDS1.prot
GO:0005739	Vitvi05_01chr06g04970_t001_CDS1.prot
GO:0006633	Vitvi05_01chr06g04970_t001_CDS1.prot
GO:0019171	Vitvi05_01chr06g04970_t001_CDS1.prot
GO:0000783	Vitvi05_01chr17g02760_t001_CDS1.prot
GO:0010521	Vitvi05_01chr17g02760_t001_CDS1.prot
GO:0016233	Vitvi05_01chr17g02760_t001_CDS1.prot
GO:0032210	Vitvi05_01chr17g02760_t001_CDS1.prot
GO:0098505	Vitvi05_01chr17g02760_t001_CDS1.prot
GO:0000413	Vitvi05_01chr02g09380_t001_CDS1.prot
GO:0003755	Vitvi05_01chr02g09380_t001_CDS1.prot
GO:0016859	Vitvi05_01chr01g16590_t001_CDS1.prot
GO:0018208	Vitvi05_01chr01g16590_t001_CDS1.prot
GO:0140096	Vitvi05_01chr01g16590_t001_CDS1.prot
GO:0000413	Vitvi05_01chr03g08100_t001_CDS1.prot
GO:0003755	Vitvi05_01chr03g08100_t001_CDS1.prot
GO:0003723	Vitvi05_01chr12g08560_t001_CDS1.prot
GO:0005634	Vitvi05_01chr10g13320_t001_CDS1.prot
GO:0005634	Vitvi05_01chr10g13320_t002_CDS1.prot
GO:0004674	Vitvi05_01chr05g03890_t001_CDS1.prot
GO:0005524	Vitvi05_01chr05g03890_t001_CDS1.prot
GO:0006468	Vitvi05_01chr05g03890_t001_CDS1.prot
GO:0016020	Vitvi05_01chr05g03890_t001_CDS1.prot
GO:0003729	Vitvi05_01chr05g19050_t002_CDS1.prot
GO:0005737	Vitvi05_01chr05g19050_t002_CDS1.prot
GO:0006417	Vitvi05_01chr05g19050_t002_CDS1.prot
GO:0003729	Vitvi05_01chr05g19050_t001_CDS1.prot
GO:0005737	Vitvi05_01chr05g19050_t001_CDS1.prot
GO:0006417	Vitvi05_01chr05g19050_t001_CDS1.prot
GO:0005886	Vitvi05_01chr08g02610_t001_CDS1.prot
GO:0006952	Vitvi05_01chr08g02610_t001_CDS1.prot
GO:0034605	Vitvi05_01chr08g02610_t001_CDS1.prot
GO:0004722	Vitvi05_01chr07g26840_t001_CDS1.prot
GO:0006470	Vitvi05_01chr07g26840_t001_CDS1.prot
GO:0046872	Vitvi05_01chr07g26840_t001_CDS1.prot
GO:1902531	Vitvi05_01chr07g26840_t001_CDS1.prot
GO:0004506	Vitvi05_01chr07g25800_t002_CDS1.prot
GO:0005783	Vitvi05_01chr07g25800_t002_CDS1.prot
GO:0009725	Vitvi05_01chr07g25800_t002_CDS1.prot
GO:0016020	Vitvi05_01chr07g25800_t002_CDS1.prot
GO:0016126	Vitvi05_01chr07g25800_t002_CDS1.prot
GO:0046246	Vitvi05_01chr07g25800_t002_CDS1.prot
GO:0050660	Vitvi05_01chr07g25800_t002_CDS1.prot
GO:0004506	Vitvi05_01chr07g25800_t001_CDS1.prot
GO:0005783	Vitvi05_01chr07g25800_t001_CDS1.prot
GO:0009725	Vitvi05_01chr07g25800_t001_CDS1.prot
GO:0016020	Vitvi05_01chr07g25800_t001_CDS1.prot
GO:0016126	Vitvi05_01chr07g25800_t001_CDS1.prot
GO:0046246	Vitvi05_01chr07g25800_t001_CDS1.prot
GO:0050660	Vitvi05_01chr07g25800_t001_CDS1.prot
GO:0044238	Vitvi05_01chr12g00190_t001_CDS1.prot
GO:0004674	Vitvi05_01chr09g21150_t001_CDS1.prot
GO:0005524	Vitvi05_01chr09g21150_t001_CDS1.prot
GO:0006468	Vitvi05_01chr09g21150_t001_CDS1.prot
GO:0061630	Vitvi05_01chr09g21150_t001_CDS1.prot
GO:0004650	Vitvi05_01chr12g10360_t001_CDS1.prot
GO:0005975	Vitvi05_01chr12g10360_t001_CDS1.prot
GO:0071555	Vitvi05_01chr12g10360_t001_CDS1.prot
GO:0003677	Vitvi05_01chr07g29890_t001_CDS1.prot
GO:0008270	Vitvi05_01chr07g29890_t001_CDS1.prot
GO:0009416	Vitvi05_01chr13g07910_t001_CDS1.prot
GO:0009522	Vitvi05_01chr13g07910_t001_CDS1.prot
GO:0009523	Vitvi05_01chr13g07910_t001_CDS1.prot
GO:0009535	Vitvi05_01chr13g07910_t001_CDS1.prot
GO:0009768	Vitvi05_01chr13g07910_t001_CDS1.prot
GO:0016168	Vitvi05_01chr13g07910_t001_CDS1.prot
GO:0046872	Vitvi05_01chr13g07910_t001_CDS1.prot
GO:0016491	Vitvi05_01chr07g18340_t001_CDS1.prot
GO:0016491	Vitvi05_01chr07g18310_t001_CDS1.prot
GO:0016491	Vitvi05_01chr07g18320_t001_CDS1.prot
GO:0000978	Vitvi05_01chr06g03960_t001_CDS1.prot
GO:0000981	Vitvi05_01chr06g03960_t001_CDS1.prot
GO:0005634	Vitvi05_01chr06g03960_t001_CDS1.prot
GO:0006351	Vitvi05_01chr06g03960_t001_CDS1.prot
GO:0006357	Vitvi05_01chr06g03960_t001_CDS1.prot
GO:0004722	Vitvi05_01chr09g14870_t001_CDS1.prot
GO:0005634	Vitvi05_01chr09g14870_t001_CDS1.prot
GO:0005829	Vitvi05_01chr09g14870_t001_CDS1.prot
GO:0035970	Vitvi05_01chr09g14870_t001_CDS1.prot
GO:0046872	Vitvi05_01chr09g14870_t001_CDS1.prot
GO:0000287	Vitvi05_01chr18g34200_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g34200_t001_CDS1.prot
GO:0010333	Vitvi05_01chr18g34200_t001_CDS1.prot
GO:0016102	Vitvi05_01chr18g34200_t001_CDS1.prot
GO:0102905	Vitvi05_01chr18g34200_t001_CDS1.prot
GO:0102906	Vitvi05_01chr18g34200_t001_CDS1.prot
GO:0000287	Vitvi05_01chr18g34200_t002_CDS1.prot
GO:0005737	Vitvi05_01chr18g34200_t002_CDS1.prot
GO:0010333	Vitvi05_01chr18g34200_t002_CDS1.prot
GO:0016102	Vitvi05_01chr18g34200_t002_CDS1.prot
GO:0102905	Vitvi05_01chr18g34200_t002_CDS1.prot
GO:0102906	Vitvi05_01chr18g34200_t002_CDS1.prot
GO:0000287	Vitvi05_01chr18g34280_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g34280_t001_CDS1.prot
GO:0010333	Vitvi05_01chr18g34280_t001_CDS1.prot
GO:0016102	Vitvi05_01chr18g34280_t001_CDS1.prot
GO:0102905	Vitvi05_01chr18g34280_t001_CDS1.prot
GO:0102906	Vitvi05_01chr18g34280_t001_CDS1.prot
GO:0000287	Vitvi05_01chr18g34280_t002_CDS1.prot
GO:0005737	Vitvi05_01chr18g34280_t002_CDS1.prot
GO:0010333	Vitvi05_01chr18g34280_t002_CDS1.prot
GO:0016102	Vitvi05_01chr18g34280_t002_CDS1.prot
GO:0102905	Vitvi05_01chr18g34280_t002_CDS1.prot
GO:0102906	Vitvi05_01chr18g34280_t002_CDS1.prot
GO:0000287	Vitvi05_01chr18g34570_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g34570_t001_CDS1.prot
GO:0010333	Vitvi05_01chr18g34570_t001_CDS1.prot
GO:0016102	Vitvi05_01chr18g34570_t001_CDS1.prot
GO:0102905	Vitvi05_01chr18g34570_t001_CDS1.prot
GO:0102906	Vitvi05_01chr18g34570_t001_CDS1.prot
GO:0000287	Vitvi05_01chr18g34640_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g34640_t001_CDS1.prot
GO:0010333	Vitvi05_01chr18g34640_t001_CDS1.prot
GO:0016102	Vitvi05_01chr18g34640_t001_CDS1.prot
GO:0102905	Vitvi05_01chr18g34640_t001_CDS1.prot
GO:0102906	Vitvi05_01chr18g34640_t001_CDS1.prot
GO:0000287	Vitvi05_01chr18g34700_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g34700_t001_CDS1.prot
GO:0010333	Vitvi05_01chr18g34700_t001_CDS1.prot
GO:0016102	Vitvi05_01chr18g34700_t001_CDS1.prot
GO:0102905	Vitvi05_01chr18g34700_t001_CDS1.prot
GO:0102906	Vitvi05_01chr18g34700_t001_CDS1.prot
GO:0000287	Vitvi05_01chr18g34660_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g34660_t001_CDS1.prot
GO:0010333	Vitvi05_01chr18g34660_t001_CDS1.prot
GO:0016102	Vitvi05_01chr18g34660_t001_CDS1.prot
GO:0102905	Vitvi05_01chr18g34660_t001_CDS1.prot
GO:0102906	Vitvi05_01chr18g34660_t001_CDS1.prot
GO:0000287	Vitvi05_01chr18g34550_t001_CDS1.prot
GO:0005737	Vitvi05_01chr18g34550_t001_CDS1.prot
GO:0010333	Vitvi05_01chr18g34550_t001_CDS1.prot
GO:0016102	Vitvi05_01chr18g34550_t001_CDS1.prot
GO:0102905	Vitvi05_01chr18g34550_t001_CDS1.prot
GO:0102906	Vitvi05_01chr18g34550_t001_CDS1.prot
GO:0010705	Vitvi05_01chr11g02750_t001_CDS1.prot
GO:0036297	Vitvi05_01chr11g02750_t001_CDS1.prot
GO:0043240	Vitvi05_01chr11g02750_t001_CDS1.prot
GO:0005744	Vitvi05_01chr06g18310_t001_CDS1.prot
GO:0030150	Vitvi05_01chr06g18310_t001_CDS1.prot
GO:0045039	Vitvi05_01chr06g18310_t001_CDS1.prot
GO:0000118	Vitvi05_01chr17g05610_t001_CDS1.prot
GO:0005737	Vitvi05_01chr17g05610_t001_CDS1.prot
GO:0006351	Vitvi05_01chr17g05610_t001_CDS1.prot
GO:0008270	Vitvi05_01chr17g05610_t001_CDS1.prot
GO:0040029	Vitvi05_01chr17g05610_t001_CDS1.prot
GO:0050793	Vitvi05_01chr17g05610_t001_CDS1.prot
GO:0141221	Vitvi05_01chr17g05610_t001_CDS1.prot
GO:0005515	Vitvi05_01chr08g00830_t001_CDS1.prot
GO:0016567	Vitvi05_01chr08g00830_t001_CDS1.prot
GO:0005634	Vitvi05_01chr01g24860_t001_CDS1.prot
GO:0005739	Vitvi05_01chr01g24860_t001_CDS1.prot
GO:0016462	Vitvi05_01chr01g24860_t001_CDS1.prot
GO:0046872	Vitvi05_01chr01g24860_t001_CDS1.prot
GO:0005634	Vitvi05_01chr01g24860_t002_CDS1.prot
GO:0005739	Vitvi05_01chr01g24860_t002_CDS1.prot
GO:0016462	Vitvi05_01chr01g24860_t002_CDS1.prot
GO:0046872	Vitvi05_01chr01g24860_t002_CDS1.prot
GO:0003924	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0005047	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0005525	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0005737	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0006614	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0016020	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0016887	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0051301	Vitvi05_01chr15g14730_t001_CDS1.prot
GO:0000786	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0003690	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0005634	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0006334	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0030261	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0030527	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0031492	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0045910	Vitvi05_01chr07g05980_t001_CDS1.prot
GO:0005739	Vitvi05_01chr10g16580_t002_CDS1.prot
GO:0006574	Vitvi05_01chr10g16580_t002_CDS1.prot
GO:0008442	Vitvi05_01chr10g16580_t002_CDS1.prot
GO:0050661	Vitvi05_01chr10g16580_t002_CDS1.prot
GO:0051287	Vitvi05_01chr10g16580_t002_CDS1.prot
GO:0005739	Vitvi05_01chr10g16580_t001_CDS1.prot
GO:0006574	Vitvi05_01chr10g16580_t001_CDS1.prot
GO:0008442	Vitvi05_01chr10g16580_t001_CDS1.prot
GO:0050661	Vitvi05_01chr10g16580_t001_CDS1.prot
GO:0051287	Vitvi05_01chr10g16580_t001_CDS1.prot
GO:0003680	Vitvi05_01chr02g06290_t001_CDS1.prot
GO:0003700	Vitvi05_01chr02g06290_t001_CDS1.prot
GO:0005634	Vitvi05_01chr02g06290_t001_CDS1.prot
GO:0006351	Vitvi05_01chr02g06290_t001_CDS1.prot
GO:0010228	Vitvi05_01chr02g06290_t001_CDS1.prot
GO:0000462	Vitvi05_01chr18g01350_t001_CDS1.prot
GO:0000479	Vitvi05_01chr18g01350_t001_CDS1.prot
GO:0003924	Vitvi05_01chr18g01350_t001_CDS1.prot
GO:0005525	Vitvi05_01chr18g01350_t001_CDS1.prot
GO:0005730	Vitvi05_01chr18g01350_t001_CDS1.prot
GO:0030688	Vitvi05_01chr18g01350_t001_CDS1.prot
GO:0034511	Vitvi05_01chr18g01350_t001_CDS1.prot
GO:0005741	Vitvi05_01chr14g02590_t001_CDS1.prot
GO:0005743	Vitvi05_01chr14g02590_t001_CDS1.prot
GO:0006644	Vitvi05_01chr14g02590_t001_CDS1.prot
GO:0008374	Vitvi05_01chr14g02590_t001_CDS1.prot
GO:0005886	Vitvi05_01chr11g00280_t001_CDS1.prot
GO:0005975	Vitvi05_01chr11g00280_t001_CDS1.prot
GO:0006952	Vitvi05_01chr11g00280_t001_CDS1.prot
GO:0042973	Vitvi05_01chr11g00280_t001_CDS1.prot
GO:0098552	Vitvi05_01chr11g00280_t001_CDS1.prot
GO:0005739	Vitvi05_01chr10g00260_t001_CDS1.prot
GO:0009245	Vitvi05_01chr10g00260_t001_CDS1.prot
GO:0016020	Vitvi05_01chr10g00260_t001_CDS1.prot
GO:0016410	Vitvi05_01chr10g00260_t001_CDS1.prot
GO:0103118	Vitvi05_01chr10g00260_t001_CDS1.prot
GO:2001289	Vitvi05_01chr10g00260_t001_CDS1.prot
GO:0004631	Vitvi05_01chr02g13570_t001_CDS1.prot
GO:0005524	Vitvi05_01chr02g13570_t001_CDS1.prot
GO:0005777	Vitvi05_01chr02g13570_t001_CDS1.prot
GO:0006694	Vitvi05_01chr02g13570_t001_CDS1.prot
GO:0010142	Vitvi05_01chr02g13570_t001_CDS1.prot
GO:0019287	Vitvi05_01chr02g13570_t001_CDS1.prot
GO:0005794	Vitvi05_01chr07g03150_t001_CDS1.prot
GO:0016020	Vitvi05_01chr07g03150_t001_CDS1.prot
GO:0016757	Vitvi05_01chr07g03150_t001_CDS1.prot
GO:0005794	Vitvi05_01chr05g06080_t001_CDS1.prot
GO:0016757	Vitvi05_01chr05g06080_t001_CDS1.prot
GO:0005515	Vitvi05_01chr18g04000_t001_CDS1.prot
GO:0005515	Vitvi05_01chr18g04000_t002_CDS1.prot
GO:0004594	Vitvi05_01chr17g12350_t002_CDS1.prot
GO:0005524	Vitvi05_01chr17g12350_t002_CDS1.prot
GO:0005634	Vitvi05_01chr17g12350_t002_CDS1.prot
GO:0005829	Vitvi05_01chr17g12350_t002_CDS1.prot
GO:0015937	Vitvi05_01chr17g12350_t002_CDS1.prot
GO:0016787	Vitvi05_01chr17g12350_t002_CDS1.prot
GO:0046872	Vitvi05_01chr17g12350_t002_CDS1.prot
GO:0004594	Vitvi05_01chr17g12350_t001_CDS1.prot
GO:0005524	Vitvi05_01chr17g12350_t001_CDS1.prot
GO:0005634	Vitvi05_01chr17g12350_t001_CDS1.prot
GO:0005829	Vitvi05_01chr17g12350_t001_CDS1.prot
GO:0015937	Vitvi05_01chr17g12350_t001_CDS1.prot
GO:0016787	Vitvi05_01chr17g12350_t001_CDS1.prot
GO:0046872	Vitvi05_01chr17g12350_t001_CDS1.prot
GO:0008168	Vitvi05_01chr19g12930_t001_CDS1.prot
GO:0008428	Vitvi05_01chr19g12930_t001_CDS1.prot
GO:0008948	Vitvi05_01chr19g12930_t001_CDS1.prot
GO:0032259	Vitvi05_01chr19g12930_t001_CDS1.prot
GO:0046872	Vitvi05_01chr19g12930_t001_CDS1.prot
GO:0047443	Vitvi05_01chr19g12930_t001_CDS1.prot
GO:0051252	Vitvi05_01chr19g12930_t001_CDS1.prot
