go_id	name
GO:0061656	SUMO conjugating enzyme activity
GO:0061657	UFM1 conjugating enzyme activity
GO:0061659	ubiquitin-like protein ligase activity
GO:0061665	SUMO ligase activity
GO:0061666	UFM1 ligase activity
GO:0061685	diphthine methylesterase activity
GO:0061708	tRNA-5-taurinomethyluridine 2-sulfurtransferase activity
GO:0061709	reticulophagy
GO:0061710	L-threonylcarbamoyladenylate synthase activity
GO:0061711	tRNA N(6)-L-threonylcarbamoyladenine synthase activity
GO:0061723	glycophagy
GO:0061733	protein-lysine-acetyltransferase activity
GO:0061739	protein lipidation involved in autophagosome assembly
GO:0061775	cohesin loader activity
GO:0061798	GTP 3',8'-cyclase activity
GO:0061799	cyclic pyranopterin monophosphate synthase activity
GO:0061809	NAD+ nucleosidase activity, cyclic ADP-ribose generating
GO:0061817	GO:0061817
GO:0061863	microtubule plus end polymerase activity
GO:0061908	phagophore
GO:0061919	process utilizing autophagic mechanism
GO:0061927	TOC-TIC supercomplex I
GO:0061928	glutathione specific gamma-glutamylcyclotransferase activity
GO:0061929	gamma-glutamylaminecyclotransferase activity
GO:0061982	meiosis I cell cycle process
GO:0061993	calcium:proton antiporter complex
GO:0062034	L-pipecolic acid biosynthetic process
GO:0062045	L-lysine:pyruvate alpha-transaminase activity
GO:0062049	protein phosphatase inhibitor complex
GO:0062062	oligosaccharyltransferase complex binding
GO:0062064	box C/D methylation guide snoRNP complex binding
GO:0062091	Ycf2/FtsHi complex
GO:0062153	C5-methylcytidine-containing RNA reader activity
GO:0065002	intracellular protein transmembrane transport
GO:0065003	protein-containing complex assembly
GO:0065004	protein-DNA complex assembly
GO:0065007	biological regulation
GO:0065008	regulation of biological quality
GO:0070001	aspartic-type peptidase activity
GO:0070006	metalloaminopeptidase activity
GO:0070008	serine-type exopeptidase activity
GO:0070012	oligopeptidase activity
GO:0070013	intracellular organelle lumen
GO:0070034	telomerase RNA binding
GO:0070037	rRNA (pseudouridine) methyltransferase activity
GO:0070038	rRNA (pseudouridine-N3-)-methyltransferase activity
GO:0070042	rRNA (uridine-N3-)-methyltransferase activity
GO:0070043	rRNA (guanine-N7-)-methyltransferase activity
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress
GO:0070062	extracellular exosome
GO:0070063	RNA polymerase binding
GO:0070069	cytochrome complex
GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly
GO:0070125	mitochondrial translational elongation
GO:0070126	mitochondrial translational termination
GO:0070129	regulation of mitochondrial translation
GO:0070137	ubiquitin-like protein-specific endopeptidase activity
GO:0070143	mitochondrial alanyl-tRNA aminoacylation
GO:0070150	mitochondrial glycyl-tRNA aminoacylation
GO:0070158	mitochondrial seryl-tRNA aminoacylation
GO:0070176	DRM complex
GO:0070179	D-serine biosynthetic process
GO:0070180	large ribosomal subunit rRNA binding
GO:0070181	small ribosomal subunit rRNA binding
GO:0070182	DNA polymerase binding
GO:0070192	chromosome organization involved in meiotic cell cycle
GO:0070197	meiotic attachment of telomere to nuclear envelope
GO:0070201	regulation of establishment of protein localization
GO:0070204	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity
GO:0070205	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity
GO:0070212	protein poly-ADP-ribosylation
GO:0070260	5'-tyrosyl-DNA phosphodiesterase activity
GO:0070262	peptidyl-serine dephosphorylation
GO:0070274	RES complex
GO:0070279	vitamin B6 binding
GO:0070291	N-acylethanolamine metabolic process
GO:0070300	phosphatidic acid binding
GO:0070336	flap-structured DNA binding
GO:0070370	cellular heat acclimation
GO:0070390	transcription export complex 2
GO:0070401	NADP+ binding
GO:0070402	NADPH binding
GO:0070403	NAD+ binding
GO:0070407	oxidation-dependent protein catabolic process
GO:0070417	cellular response to cold
GO:0070449	elongin complex
GO:0070461	SAGA-type complex
GO:0070475	rRNA base methylation
GO:0070476	rRNA (guanine-N7)-methylation
GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay
GO:0070482	response to oxygen levels
GO:0070483	detection of hypoxia
GO:0070492	oligosaccharide binding
GO:0070507	regulation of microtubule cytoskeleton organization
GO:0070522	ERCC4-ERCC1 complex
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process
GO:0070531	BRCA1-A complex
GO:0070534	protein K63-linked ubiquitination
GO:0070536	protein K63-linked deubiquitination
GO:0070542	response to fatty acid
GO:0070545	PeBoW complex
GO:0070552	BRISC complex
GO:0070566	adenylyltransferase activity
GO:0070569	uridylyltransferase activity
GO:0070588	calcium ion transmembrane transport
GO:0070611	histone H3R2 methyltransferase activity
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity
GO:0070628	proteasome binding
GO:0070646	protein modification by small protein removal
GO:0070651	nonfunctional rRNA decay
GO:0070652	HAUS complex
GO:0070676	intralumenal vesicle formation
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation
GO:0070682	proteasome regulatory particle assembly
GO:0070696	transmembrane receptor protein serine/threonine kinase binding
GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication
GO:0070733	AMPylase activity
GO:0070761	pre-snoRNP complex
GO:0070762	nuclear pore transmembrane ring
GO:0070765	gamma-secretase complex
GO:0070772	PAS complex
GO:0070773	protein-N-terminal glutamine amidohydrolase activity
GO:0070813	hydrogen sulfide metabolic process
GO:0070814	hydrogen sulfide biosynthetic process
GO:0070828	heterochromatin organization
GO:0070840	dynein complex binding
GO:0070847	core mediator complex
GO:0070860	RNA polymerase I core factor complex
GO:0070863	positive regulation of protein exit from endoplasmic reticulum
GO:0070876	SOSS complex
GO:0070877	microprocessor complex
GO:0070878	primary miRNA binding
GO:0070897	transcription preinitiation complex assembly
GO:0070898	RNA polymerase III preinitiation complex assembly
GO:0070899	mitochondrial tRNA wobble uridine modification
GO:0070901	mitochondrial tRNA methylation
GO:0070905	serine binding
GO:0070914	UV-damage excision repair
GO:0070918	regulatory ncRNA processing
GO:0070938	contractile ring
GO:0070939	Dsl1/NZR complex
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay
GO:0070971	endoplasmic reticulum exit site
GO:0070973	protein localization to endoplasmic reticulum exit site
GO:0070979	protein K11-linked ubiquitination
GO:0070981	L-asparagine biosynthetic process
GO:0070985	transcription factor TFIIK complex
GO:0070987	error-free translesion synthesis
GO:0070989	oxidative demethylation
GO:0070990	snRNP binding
GO:0071004	U2-type prespliceosome
GO:0071006	U2-type catalytic step 1 spliceosome
GO:0071007	U2-type catalytic step 2 spliceosome
GO:0071008	U2-type post-mRNA release spliceosomal complex
GO:0071010	prespliceosome
GO:0071011	precatalytic spliceosome
GO:0071013	catalytic step 2 spliceosome
GO:0071014	post-mRNA release spliceosomal complex
GO:0071020	post-spliceosomal complex
GO:0071021	U2-type post-spliceosomal complex
GO:0071025	RNA surveillance
GO:0071027	nuclear RNA surveillance
GO:0071028	nuclear mRNA surveillance
GO:0071031	nuclear mRNA surveillance of mRNA 3'-end processing
GO:0071034	CUT catabolic process
GO:0071035	nuclear polyadenylation-dependent rRNA catabolic process
GO:0071036	nuclear polyadenylation-dependent snoRNA catabolic process
GO:0071037	nuclear polyadenylation-dependent snRNA catabolic process
GO:0071038	TRAMP-dependent tRNA surveillance pathway
GO:0071039	nuclear polyadenylation-dependent CUT catabolic process
GO:0071040	nuclear polyadenylation-dependent antisense transcript catabolic process
GO:0071041	antisense RNA transcript catabolic process
GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process
GO:0071044	histone mRNA catabolic process
GO:0071051	poly(A)-dependent snoRNA 3'-end processing
GO:0071074	eukaryotic initiation factor eIF2 binding
GO:0071103	DNA conformation change
GO:0071108	protein K48-linked deubiquitination
GO:0071140	resolution of mitotic recombination intermediates
GO:0071163	DNA replication preinitiation complex assembly
GO:0071164	RNA cap trimethylguanosine synthase activity
GO:0071169	establishment of protein localization to chromatin
GO:0071171	site-specific DNA replication termination at RTS1 barrier
GO:0071215	cellular response to abscisic acid stimulus
GO:0071218	cellular response to misfolded protein
GO:0071230	cellular response to amino acid stimulus
GO:0071244	cellular response to carbon dioxide
GO:0071249	cellular response to nitrate
GO:0071260	cellular response to mechanical stimulus
GO:0071261	Ssh1 translocon complex
GO:0071266	'de novo' L-methionine biosynthetic process
GO:0071277	cellular response to calcium ion
GO:0071329	cellular response to sucrose stimulus
GO:0071339	MLL1 complex
GO:0071365	cellular response to auxin stimulus
GO:0071368	cellular response to cytokinin stimulus
GO:0071369	cellular response to ethylene stimulus
GO:0071395	cellular response to jasmonic acid stimulus
GO:0071398	cellular response to fatty acid
GO:0071421	manganese ion transmembrane transport
GO:0071422	succinate transmembrane transport
GO:0071423	malate transmembrane transport
GO:0071424	rRNA (cytosine-N4-)-methyltransferase activity
GO:0071439	clathrin complex
GO:0071446	cellular response to salicylic acid stimulus
GO:0071456	cellular response to hypoxia
GO:0071457	cellular response to ozone
GO:0071470	cellular response to osmotic stress
GO:0071472	cellular response to salt stress
GO:0071479	cellular response to ionizing radiation
GO:0071480	cellular response to gamma radiation
GO:0071481	cellular response to X-ray
GO:0071482	cellular response to light stimulus
GO:0071483	cellular response to blue light
GO:0071484	cellular response to light intensity
GO:0071486	cellular response to high light intensity
GO:0071489	cellular response to red or far red light
GO:0071493	cellular response to UV-B
GO:0071513	phosphopantothenoylcysteine decarboxylase complex
GO:0071522	ureidoglycine aminohydrolase activity
GO:0071528	tRNA re-export from nucleus
GO:0071540	eukaryotic translation initiation factor 3 complex, eIF3e
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m
GO:0071554	cell wall organization or biogenesis
GO:0071555	cell wall organization
GO:0071558	histone H3K27me2/H3K27me3 demethylase activity
GO:0071561	nucleus-vacuole junction
GO:0071566	UFM1 activating enzyme activity
GO:0071567	deUFMylase activity
GO:0071569	protein ufmylation
GO:0071577	zinc ion transmembrane transport
GO:0071586	CAAX-box protein processing
GO:0071588	hydrogen peroxide mediated signaling pathway
GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway
GO:0071616	acyl-CoA biosynthetic process
GO:0071617	lysophospholipid acyltransferase activity
GO:0071618	lysophosphatidylethanolamine acyltransferase activity
GO:0071667	DNA/RNA hybrid binding
GO:0071669	plant-type cell wall organization or biogenesis
GO:0071692	protein localization to extracellular region
GO:0071695	anatomical structure maturation
GO:0071705	nitrogen compound transport
GO:0071709	membrane assembly
GO:0071731	response to nitric oxide
GO:0071763	nuclear membrane organization
GO:0071782	endoplasmic reticulum tubular network
GO:0071786	endoplasmic reticulum tubular network organization
GO:0071805	potassium ion transmembrane transport
GO:0071806	protein transmembrane transport
GO:0071816	tail-anchored membrane protein insertion into ER membrane
GO:0071818	BAT3 complex
GO:0071819	DUBm complex
GO:0071821	FANCM-MHF complex
GO:0071824	protein-DNA complex organization
GO:0071840	cellular component organization or biogenesis
GO:0071885	N-terminal protein N-methyltransferase activity
GO:0071897	DNA biosynthetic process
GO:0071902	positive regulation of protein serine/threonine kinase activity
GO:0071916	dipeptide transmembrane transporter activity
GO:0071917	triose-phosphate transmembrane transporter activity
GO:0071918	urea transmembrane transport
GO:0071932	replication fork reversal
GO:0071933	Arp2/3 complex binding
GO:0071942	XPC complex
GO:0071944	cell periphery
GO:0071949	FAD binding
GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA
GO:0071985	multivesicular body sorting pathway
GO:0072318	clathrin coat disassembly
GO:0072319	vesicle uncoating
GO:0072330	monocarboxylic acid biosynthetic process
GO:0072334	UDP-galactose transmembrane transport
GO:0072344	rescue of stalled cytosolic ribosome
GO:0072349	modified amino acid transmembrane transporter activity
GO:0072354	histone H3T3 kinase activity
GO:0072374	carotene epsilon hydroxylase activity
GO:0072380	TRC complex
GO:0072387	flavin adenine dinucleotide metabolic process
GO:0072423	response to DNA damage checkpoint signaling
GO:0072488	ammonium transmembrane transport
GO:0072528	pyrimidine-containing compound biosynthetic process
GO:0072542	protein phosphatase activator activity
GO:0072546	EMC complex
GO:0072582	17-beta-hydroxysteroid dehydrogenase (NADP+) activity
GO:0072583	clathrin-dependent endocytosis
GO:0072593	reactive oxygen species metabolic process
GO:0072594	establishment of protein localization to organelle
GO:0072596	establishment of protein localization to chloroplast
GO:0072598	protein localization to chloroplast
GO:0072657	protein localization to membrane
GO:0072659	protein localization to plasma membrane
GO:0072665	protein localization to vacuole
GO:0072666	establishment of protein localization to vacuole
GO:0072686	mitotic spindle
GO:0072699	protein localization to cortical microtubule cytoskeleton
GO:0075523	viral translational frameshifting
GO:0080008	Cul4-RING E3 ubiquitin ligase complex
GO:0080019	alcohol-forming very long-chain fatty acyl-CoA reductase activity
GO:0080022	primary root development
GO:0080024	indolebutyric acid metabolic process
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding
GO:0080028	nitrile biosynthetic process
GO:0080030	methyl indole-3-acetate esterase activity
GO:0080031	methyl salicylate esterase activity
GO:0080032	methyl jasmonate esterase activity
GO:0080036	regulation of cytokinin-activated signaling pathway
GO:0080037	negative regulation of cytokinin-activated signaling pathway
GO:0080041	ADP-ribose pyrophosphatase activity
GO:0080042	ADP-glucose pyrophosphatase activity
GO:0080043	quercetin 3-O-glucosyltransferase activity
GO:0080044	quercetin 7-O-glucosyltransferase activity
GO:0080047	GDP-L-galactose phosphorylase activity
GO:0080048	GDP-D-glucose phosphorylase activity
GO:0080051	cutin transport
GO:0080054	low-affinity nitrate transmembrane transporter activity
GO:0080061	indole-3-acetonitrile nitrilase activity
GO:0080065	4-alpha-methyl-delta7-sterol oxidation
GO:0080072	spermidine:sinapoyl CoA N-acyltransferase activity
GO:0080073	spermidine:coumaroyl CoA N-acyltransferase activity
GO:0080074	spermidine:caffeoyl CoA N-acyltransferase activity
GO:0080075	spermidine:feruloyl CoA N-acyltransferase activity
GO:0080084	5S rDNA binding
GO:0080086	stamen filament development
GO:0080090	regulation of primary metabolic process
GO:0080092	regulation of pollen tube growth
GO:0080113	regulation of seed growth
GO:0080115	myosin XI tail binding
GO:0080116	glucuronoxylan glucuronosyltransferase activity
GO:0080117	secondary growth
GO:0080119	ER body organization
GO:0080120	CAAX-box protein maturation
GO:0080122	AMP transmembrane transporter activity
GO:0080124	pheophytinase activity
GO:0080132	fatty acid 2-hydroxylase activity
GO:0080134	regulation of response to stress
GO:0080141	regulation of jasmonic acid biosynthetic process
GO:0080142	regulation of salicylic acid biosynthetic process
GO:0080143	regulation of amino acid export
GO:0080147	root hair cell development
GO:0080153	negative regulation of reductive pentose-phosphate cycle
GO:0080155	regulation of double fertilization forming a zygote and endosperm
GO:0080156	mitochondrial mRNA modification
GO:0080161	auxin transmembrane transporter activity
GO:0080162	endoplasmic reticulum to cytosol auxin transport
GO:0080167	response to karrikin
GO:0080175	phragmoplast microtubule organization
GO:0080183	response to photooxidative stress
GO:0080188	gene silencing by siRNA-directed DNA methylation
GO:0085020	protein K6-linked ubiquitination
GO:0089701	U2AF complex
GO:0089715	tRNA (L-threonylcarbamoyladenosine(37)-C2) methyltransferase activity
GO:0090056	regulation of chlorophyll metabolic process
GO:0090058	metaxylem development
GO:0090059	protoxylem development
GO:0090063	positive regulation of microtubule nucleation
GO:0090069	regulation of ribosome biogenesis
GO:0090071	negative regulation of ribosome biogenesis
GO:0090086	negative regulation of protein deubiquitination
GO:0090087	regulation of peptide transport
GO:0090110	COPII-coated vesicle cargo loading
GO:0090114	COPII-coated vesicle budding
GO:0090156	intracellular sphingolipid homeostasis
GO:0090158	endoplasmic reticulum membrane organization
GO:0090160	Golgi to lysosome transport
GO:0090173	regulation of synaptonemal complex assembly
GO:0090174	organelle membrane fusion
GO:0090228	positive regulation of red or far-red light signaling pathway
GO:0090263	positive regulation of canonical Wnt signaling pathway
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint
GO:0090296	regulation of mitochondrial DNA replication
GO:0090304	nucleic acid metabolic process
GO:0090307	mitotic spindle assembly
GO:0090332	stomatal closure
GO:0090333	regulation of stomatal closure
GO:0090351	seedling development
GO:0090364	regulation of proteasome assembly
GO:0090374	oligopeptide export from mitochondrion
GO:0090376	seed trichome differentiation
GO:0090378	seed trichome elongation
GO:0090391	granum assembly
GO:0090404	pollen tube tip
GO:0090406	pollen tube
GO:0090414	molybdate ion export from vacuole
GO:0090415	7-hydroxymethyl chlorophyll a reductase activity
GO:0090421	embryonic meristem initiation
GO:0090422	thiamine pyrophosphate transmembrane transporter activity
GO:0090435	protein localization to nuclear envelope
GO:0090436	leaf pavement cell development
GO:0090447	glycerol-3-phosphate 2-O-acyltransferase activity
GO:0090471	9,15,9'-tri-cis-zeta-carotene isomerase activity
GO:0090481	pyrimidine nucleotide-sugar transmembrane transport
GO:0090482	vitamin transmembrane transporter activity
GO:0090486	small RNA 2'-O-ribose methyltransferase activity
GO:0090522	GO:0090522
GO:0090524	cytochrome-b5 reductase activity, acting on NADH
GO:0090549	response to carbon starvation
GO:0090558	plant epidermis development
GO:0090560	2-(3-amino-3-carboxypropyl)histidine synthase activity
GO:0090567	reproductive shoot system development
GO:0090575	RNA polymerase II transcription regulator complex
GO:0090576	RNA polymerase III transcription regulator complex
GO:0090599	alpha-glucosidase activity
GO:0090610	bundle sheath cell fate specification
GO:0090611	GO:0090611
GO:0090615	mitochondrial mRNA processing
GO:0090626	plant epidermis morphogenesis
GO:0090627	plant epidermal cell differentiation
GO:0090628	plant epidermal cell fate specification
GO:0090630	activation of GTPase activity
GO:0090656	t-circle formation
GO:0090657	telomeric loop disassembly
GO:0090694	Scc2-Scc4 cohesin loading complex
GO:0090698	post-embryonic plant morphogenesis
GO:0090708	specification of plant organ axis polarity
GO:0090711	FMN hydrolase activity
GO:0090730	Las1 complex
GO:0090734	site of DNA damage
GO:0097027	ubiquitin-protein transferase activator activity
GO:0097035	regulation of membrane lipid distribution
GO:0097036	regulation of plasma membrane sterol distribution
GO:0097051	establishment of protein localization to endoplasmic reticulum membrane
GO:0097054	L-glutamate biosynthetic process
GO:0097157	pre-mRNA intronic binding
GO:0097177	mitochondrial ribosome binding
GO:0097196	Shu complex
GO:0097250	mitochondrial respirasome assembly
GO:0097255	R2TP complex
GO:0097264	self proteolysis
GO:0097272	ammonium homeostasis
GO:0097305	response to alcohol
GO:0097352	autophagosome maturation
GO:0097361	cytosolic [4Fe-4S] assembly targeting complex
GO:0097363	protein O-acetylglucosaminyltransferase activity
GO:0097367	carbohydrate derivative binding
GO:0097435	supramolecular fiber organization
GO:0097510	base-excision repair, AP site formation via deaminated base removal
GO:0097525	spliceosomal snRNP complex
GO:0097526	spliceosomal tri-snRNP complex
GO:0097543	ciliary inversin compartment
GO:0097550	transcription preinitiation complex
GO:0097551	mitochondrial double-strand break repair
GO:0097552	mitochondrial double-strand break repair via homologous recombination
GO:0097602	cullin family protein binding
GO:0097708	intracellular vesicle
GO:0098505	G-rich strand telomeric DNA binding
GO:0098531	ligand-modulated transcription factor activity
GO:0098542	defense response to other organism
GO:0098552	side of membrane
GO:0098553	lumenal side of endoplasmic reticulum membrane
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane
GO:0098588	bounding membrane of organelle
GO:0098590	plasma membrane region
GO:0098609	cell-cell adhesion
GO:0098629	trans-Golgi network membrane organization
GO:0098655	monoatomic cation transmembrane transport
GO:0098656	monoatomic anion transmembrane transport
GO:0098657	import into cell
GO:0098687	chromosomal region
GO:0098711	iron ion import across plasma membrane
GO:0098719	sodium ion import across plasma membrane
GO:0098754	detoxification
GO:0098771	inorganic ion homeostasis
GO:0098772	molecular function regulator activity
GO:0098791	Golgi apparatus subcompartment
GO:0098796	membrane protein complex
GO:0098797	plasma membrane protein complex
GO:0098798	mitochondrial protein-containing complex
GO:0098800	inner mitochondrial membrane protein complex
GO:0098803	respiratory chain complex
GO:0098807	chloroplast thylakoid membrane protein complex
GO:0098808	mRNA cap binding
GO:0098813	nuclear chromosome segregation
GO:0098827	endoplasmic reticulum subcompartment
GO:0098838	folate transmembrane transport
GO:0098847	sequence-specific single stranded DNA binding
GO:0098849	cellular detoxification of cadmium ion
GO:0098869	cellular oxidant detoxification
GO:0098876	vesicle-mediated transport to the plasma membrane
GO:0099023	vesicle tethering complex
GO:0099078	BORC complex
GO:0099094	ligand-gated monoatomic cation channel activity
GO:0099402	plant organ development
GO:0099513	polymeric cytoskeletal fiber
GO:0099515	actin filament-based transport
GO:0099518	vesicle cytoskeletal trafficking
GO:0101005	deubiquitinase activity
GO:0101031	protein folding chaperone complex
GO:0102009	proline dipeptidase activity
GO:0102043	isopentenyl phosphate kinase activity
GO:0102067	geranylgeranyl diphosphate reductase activity
GO:0102097	22alpha-hydroxysteroid 23-monooxygenase activity
GO:0102158	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase activity
GO:0102193	protein-ribulosamine 3-kinase activity
GO:0102198	L-idonate 5-dehydrogenase (NAD+) activity
GO:0102210	rhamnogalacturonan endolyase activity
GO:0102244	3-aminopropanal dehydrogenase (NAD+) activity
GO:0102265	tRNA-dihydrouridine47 synthase activity
GO:0102303	resveratrol 3,5-O-dimethyltransferase activity
GO:0102312	4-coumaroyl 2'-hydroxylase activity
GO:0102373	beta-amyrin 28-monooxygenase activity
GO:0102521	tRNA-4-demethylwyosine synthase activity
GO:0102522	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity
GO:0102654	palmitoyl-[glycerolipid] 3-(E)-desaturase activity
GO:0102682	cytokinin riboside 5'-monophosphate phosphoribohydrolase activity
GO:0102704	GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity
GO:0102721	ubiquinol:oxygen oxidoreductase activity
GO:0102765	UDP-D-apiose synthase activity
GO:0102905	valencene synthase activity
GO:0102906	7-epi-alpha-selinene synthase activity
GO:0102930	4-hydroxybenzoate geranyltransferase activity
GO:0102965	alcohol-forming long-chain fatty acyl-CoA reductase activity
GO:0102970	7-deoxyloganetic acid glucosyltransferase activity
GO:0103012	ferredoxin-thioredoxin reductase activity
GO:0103068	GO:0103068
GO:0103075	indole-3-pyruvate monooxygenase activity
GO:0103117	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity
GO:0103118	UDP-3-O-[(3R)-3-hydroxyacyl]-glucosamine N-acyltransferase activity
GO:0106004	tRNA (guanine-N7)-methylation
GO:0106026	Gly-tRNA(Ala) deacylase activity
GO:0106046	guanine deglycation, glyoxal removal
GO:0106050	GO:0106050
GO:0106073	dolichyl pyrophosphate Glc2Man9GlcNAc2 alpha-1,2-glucosyltransferase activity
GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity
GO:0106245	L-serine-phosphatidylethanolamine phosphatidyltransferase activity
GO:0106261	tRNA uridine(34) acetyltransferase activity
GO:0106286	(E)-caffeate-CoA ligase activity
GO:0106290	trans-cinnamate-CoA ligase activity
GO:0106292	superoxide-generating NADPH oxidase activity
GO:0106300	protein-DNA covalent cross-linking repair
GO:0106310	protein serine kinase activity
GO:0106312	methylenetetrahydrofolate reductase (NADH) activity
GO:0106321	S-(hydroxymethyl)glutathione dehydrogenase (NADP+) activity
GO:0106322	S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity
GO:0106335	tRNA (5-carboxymethyluridine(34)-5-O)-methyltransferase activity
GO:0106340	tRNA (guanosine(34)-2'-O-ribose)-methyltransferase activity
GO:0106346	snRNA methyltransferase activity
GO:0106354	tRNA surveillance
GO:0106359	2-hydroxyacyl-CoA lyase activity
GO:0106364	4-hydroxy-3-all-trans-polyprenylbenzoate oxygenase activity
GO:0106376	2-hydroxyphytanoyl-CoA lyase activity
GO:0106386	(3R)-3-hydroxyacyl-CoA dehydrogenase (NAD+) activity
GO:0106388	rRNA small subunit aminocarboxypropyltransferase activity
GO:0106413	RNA dihydrouridine synthase activity
GO:0106414	mRNA dihydrouridine synthase activity
GO:0106430	dihydroorotate dehydrogenase (quinone) activity
GO:0110051	metabolite repair
GO:0110095	cellular detoxification of aldehyde
GO:0110102	ribulose bisphosphate carboxylase complex assembly
GO:0110104	mRNA alternative polyadenylation
GO:0110155	NAD-cap decapping
GO:0110165	cellular anatomical structure
GO:0120009	intermembrane lipid transfer
GO:0120025	plasma membrane bounded cell projection
GO:0120029	proton export across plasma membrane
GO:0120091	jasmonic acid hydrolase activity
GO:0120115	Lsm2-8 complex
GO:0120194	regulation of anther dehiscence
GO:0120227	acyl-CoA binding
GO:0120230	recombinase activator activity
GO:0120231	DNA recombinase auxiliary factor complex
GO:0120251	hydrocarbon biosynthetic process
GO:0120330	rixosome complex
GO:0120510	mitochondrial [4Fe-4S] assembly complex
GO:0120518	protein N-terminal-methionine acetyltransferase activity
GO:0120529	secoisolariciresinol dehydrogenase activity
GO:0120531	prenyl diphosphate synthase activity
GO:0120537	3-demethylubiquinone 3-O-methyltransferase activity
GO:0120538	2-methoxy-6-polyprenolphenol 4-hydroxylase activity
GO:0120539	4-hydroxy-3-methoxy-5-polyprenylbenzoate decarboxylase activity
GO:0120544	polypeptide conformation or assembly isomerase activity
GO:0120545	nucleic acid conformation isomerase activity
GO:0120546	oxidoreductase activity, reducing C-O-C group as acceptor
GO:0120547	heme A synthase activity
GO:0120569	phospholipase activity
GO:0140002	histone H3K4me3 reader activity
GO:0140008	histone H4 reader activity
GO:0140021	mitochondrial ADP transmembrane transport
GO:0140030	modification-dependent protein binding
GO:0140042	lipid droplet formation
GO:0140053	mitochondrial gene expression
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity
GO:0140096	catalytic activity, acting on a protein
GO:0140097	catalytic activity, acting on DNA
GO:0140098	catalytic activity, acting on RNA
GO:0140101	catalytic activity, acting on a tRNA
GO:0140104	molecular carrier activity
GO:0140110	transcription regulator activity
GO:0140115	export across plasma membrane
GO:0140142	nucleocytoplasmic carrier activity
GO:0140168	nuclear ribonucleoprotein granule
GO:0140223	general transcription initiation factor activity
GO:0140225	DNA topoisomerase III-beta-TDRD3 complex
GO:0140312	cargo adaptor activity
GO:0140313	molecular sequestering activity
GO:0140315	iron ion sequestering activity
GO:0140326	ATPase-coupled intramembrane lipid carrier activity
GO:0140327	flippase activity
GO:0140352	export from cell
GO:0140359	ABC-type transporter activity
GO:0140385	amino acid transaminase activity
GO:0140455	cytoplasm protein quality control
GO:0140457	protein demethylase activity
GO:0140463	chromatin-protein adaptor activity
GO:0140492	metal-dependent deubiquitinase activity
GO:0140496	gamma-tubulin complex binding
GO:0140513	nuclear protein-containing complex
GO:0140517	protein-RNA adaptor activity
GO:0140522	fusogenic activity
GO:0140534	endoplasmic reticulum protein-containing complex
GO:0140535	intracellular protein-containing complex
GO:0140546	defense response to symbiont
GO:0140547	acquisition of seed longevity
GO:0140566	histone reader activity
GO:0140571	transmembrane ascorbate ferrireductase activity
GO:0140575	transmembrane monodehydroascorbate reductase activity
GO:0140581	P-type monovalent copper transporter activity
GO:0140588	chromatin looping
GO:0140612	DNA damage sensor activity
GO:0140618	ferric-chelate reductase (NADH) activity
GO:0140640	catalytic activity, acting on a nucleic acid
GO:0140647	P450-containing electron transport chain
GO:0140657	ATP-dependent activity
GO:0140658	ATP-dependent chromatin remodeler activity
GO:0140662	ATP-dependent protein folding chaperone
GO:0140663	ATP-dependent FeS chaperone activity
GO:0140664	ATP-dependent DNA damage sensor activity
GO:0140670	cohesin unloader activity
GO:0140673	transcription elongation-coupled chromatin remodeling
GO:0140677	molecular function activator activity
GO:0140694	membraneless organelle assembly
GO:0140745	siRNA transcription
GO:0140750	nucleosome array spacer activity
GO:0140767	enzyme-substrate adaptor activity
GO:0140806	NAD+-protein-aspartate ADP-ribosyltransferase activity
