go_id	seq_id
GO:0004029	WP_250124007.1
GO:0005737	WP_250124007.1
GO:0016787	WP_250123871.1
GO:0005886	WP_250125288.1
GO:0008495	WP_250125288.1
GO:0048034	WP_250125288.1
GO:0016787	WP_250123560.1
GO:0003951	WP_250125140.1
GO:0005524	WP_250125140.1
GO:0005737	WP_250125140.1
GO:0006741	WP_250125140.1
GO:0019674	WP_250125140.1
GO:0046872	WP_250125140.1
GO:0051287	WP_250125140.1
GO:0016491	WP_250122383.1
GO:0006281	WP_250125952.1
GO:0009295	WP_250125952.1
GO:0043232	WP_250125952.1
GO:0005886	WP_250124241.1
GO:0016788	WP_250124601.1
GO:0044238	WP_250124601.1
GO:0016020	WP_250125677.1
GO:0055085	WP_250125677.1
GO:0003677	WP_250126369.1
GO:0006310	WP_250126369.1
GO:0015074	WP_250126369.1
GO:0004407	WP_250122726.1
GO:0040029	WP_250122726.1
GO:0016491	WP_346016760.1
GO:0003989	WP_250121907.1
GO:0005524	WP_250121907.1
GO:0006633	WP_250121907.1
GO:0009317	WP_250121907.1
GO:0016743	WP_250121907.1
GO:2001295	WP_250121907.1
GO:0030313	WP_250121409.1
GO:0004315	WP_346016860.1
GO:0005737	WP_346016860.1
GO:0006633	WP_346016860.1
GO:0033818	WP_346016860.1
GO:0005737	WP_250122990.1
GO:0016491	WP_250122990.1
GO:0005886	WP_250126140.1
GO:0009103	WP_250126140.1
GO:0016780	WP_250126140.1
GO:0044038	WP_250126140.1
GO:0046872	WP_250126140.1
GO:0071555	WP_250126140.1
GO:0005886	WP_250122841.1
GO:0006811	WP_250122841.1
GO:0004418	WP_250122554.1
GO:0005737	WP_250122554.1
GO:0006782	WP_250122554.1
GO:0003676	WP_250126648.1
GO:0006259	WP_250126648.1
GO:0051213	WP_250125902.1
GO:0005886	WP_250121741.1
GO:0016740	WP_346016737.1
GO:0006400	WP_250125272.1
GO:0016705	WP_250125272.1
GO:0005975	WP_250124990.1
GO:0019146	WP_250124990.1
GO:0046872	WP_250124990.1
GO:0097367	WP_250124990.1
GO:1901135	WP_250124990.1
GO:0005737	WP_250124231.1
GO:0008616	WP_250124231.1
GO:0031419	WP_250124231.1
GO:0046872	WP_250124231.1
GO:0051539	WP_250124231.1
GO:0052693	WP_250124231.1
GO:0005524	WP_250126000.1
GO:0008974	WP_250126000.1
GO:0019253	WP_250126000.1
GO:0003919	WP_250123147.1
GO:0005524	WP_250123147.1
GO:0006747	WP_250123147.1
GO:0008531	WP_250123147.1
GO:0009231	WP_250123147.1
GO:0009398	WP_250123147.1
GO:0005886	WP_250125904.1
GO:0004067	WP_250121921.1
GO:0016757	WP_250123003.1
GO:0046872	WP_250122089.1
GO:0051266	WP_250122089.1
GO:0016491	WP_250124904.1
GO:0030313	WP_250123526.1
GO:0004459	WP_250126150.1
GO:0006089	WP_250126150.1
GO:0006099	WP_250126150.1
GO:0030060	WP_250126150.1
GO:0005829	WP_250123671.1
GO:0008360	WP_250123671.1
GO:0008762	WP_250123671.1
GO:0009252	WP_250123671.1
GO:0051301	WP_250123671.1
GO:0071555	WP_250123671.1
GO:0071949	WP_250123671.1
GO:0005886	WP_250125297.1
GO:0016757	WP_250125297.1
GO:0003677	WP_250122679.1
GO:0003700	WP_250122679.1
GO:0006351	WP_250122679.1
GO:0004407	WP_346016629.1
GO:0016787	WP_346016629.1
GO:0040029	WP_346016629.1
GO:0016491	WP_250121341.1
GO:0005975	WP_250122650.1
GO:0019146	WP_250122650.1
GO:0046872	WP_250122650.1
GO:0097367	WP_250122650.1
GO:1901135	WP_250122650.1
GO:0003993	WP_250123175.1
GO:0016020	WP_250123191.1
GO:0055085	WP_250123191.1
GO:0016780	WP_346016603.1
GO:0140110	WP_346016603.1
GO:0005524	WP_250121247.1
GO:0016114	WP_250121247.1
GO:0019288	WP_250121247.1
GO:0050515	WP_250121247.1
GO:0004311	WP_346016554.1
GO:0016117	WP_346016554.1
GO:0051996	WP_346016554.1
GO:0016740	WP_250125009.1
GO:0046872	WP_250124467.1
GO:0004659	WP_250122511.1
GO:0008299	WP_250122511.1
GO:0046872	WP_250122511.1
GO:0008168	WP_250125056.1
GO:0032259	WP_250125056.1
GO:0003677	WP_250121983.1
GO:0003887	WP_250121983.1
GO:0006261	WP_250121983.1
GO:0009360	WP_250121983.1
GO:0003700	WP_250122560.1
GO:0006351	WP_250122560.1
GO:0043565	WP_250122560.1
GO:0016491	WP_250122402.1
GO:0016020	WP_250124369.1
GO:0016787	WP_250124369.1
GO:0004222	WP_346016762.1
GO:0006508	WP_346016762.1
GO:0046872	WP_346016762.1
GO:0030288	WP_250125357.1
GO:1901678	WP_250125357.1
GO:0005737	WP_250122601.1
GO:0005840	WP_250122601.1
GO:0008276	WP_250122601.1
GO:0032259	WP_250122601.1
GO:0016788	WP_346016872.1
GO:0046872	WP_346016872.1
GO:0005886	WP_250124472.1
GO:0055085	WP_250124472.1
GO:0016020	WP_250124245.1
GO:0055085	WP_250124245.1
GO:0016740	WP_250125304.1
GO:0000287	WP_250125557.1
GO:0003676	WP_250125557.1
GO:0004523	WP_250125557.1
GO:0005737	WP_250125557.1
GO:0043137	WP_250125557.1
GO:0005829	WP_250126165.1
GO:0009086	WP_250126165.1
GO:0035999	WP_250126165.1
GO:0071949	WP_250126165.1
GO:0106312	WP_250126165.1
GO:0005737	WP_250123827.1
GO:0016853	WP_250123827.1
GO:0005886	WP_346016650.1
GO:0008879	WP_250124286.1
GO:0046872	WP_250124286.1
GO:0003677	WP_250124636.1
GO:0003700	WP_250124636.1
GO:0006351	WP_250124636.1
GO:0005886	WP_250126055.1
GO:0004301	WP_346016670.1
GO:0016491	WP_250124897.1
GO:0006826	WP_250124556.1
GO:0030313	WP_250124556.1
GO:0042597	WP_250124556.1
GO:0006826	WP_250126186.1
GO:0030313	WP_250126186.1
GO:0042597	WP_250126186.1
GO:0004124	WP_250122077.1
GO:0005737	WP_250122077.1
GO:0006535	WP_250122077.1
GO:0004124	WP_250123700.1
GO:0005737	WP_250123700.1
GO:0006535	WP_250123700.1
GO:0005737	WP_346016822.1
GO:0016706	WP_346016822.1
GO:0046872	WP_346016822.1
GO:0008360	WP_250122513.1
GO:0008881	WP_250122513.1
GO:0009252	WP_250122513.1
GO:0071555	WP_250122513.1
GO:0016787	WP_250123759.1
GO:0008233	WP_250122073.1
GO:0019538	WP_250122073.1
GO:0005524	WP_250123662.1
GO:0016887	WP_250123662.1
GO:0004124	WP_250123440.1
GO:0005737	WP_250123440.1
GO:0006535	WP_250123440.1
GO:0016846	WP_250123440.1
GO:0005829	WP_250121723.1
GO:0006152	WP_250121723.1
GO:0008477	WP_250121723.1
GO:0003676	WP_250124366.1
GO:0032259	WP_250124366.1
GO:0102559	WP_250124366.1
GO:0003951	WP_250124535.1
GO:0005524	WP_250124535.1
GO:0005737	WP_250124535.1
GO:0006741	WP_250124535.1
GO:0019674	WP_250124535.1
GO:0046872	WP_250124535.1
GO:0051287	WP_250124535.1
GO:0004497	WP_346016898.1
GO:0071949	WP_346016898.1
GO:0003989	WP_346016521.1
GO:0005524	WP_346016521.1
GO:0006633	WP_346016521.1
GO:0008270	WP_346016521.1
GO:0009317	WP_346016521.1
GO:0016743	WP_346016521.1
GO:2001295	WP_346016521.1
GO:0052689	WP_250126763.1
GO:0005524	WP_250122382.1
GO:0005829	WP_250122382.1
GO:0008654	WP_250122382.1
GO:0008929	WP_250122382.1
GO:0016301	WP_250122382.1
GO:0019242	WP_250122382.1
GO:0003700	WP_250121633.1
GO:0006351	WP_250121633.1
GO:0043565	WP_250121633.1
GO:0008757	WP_250122072.1
GO:0032259	WP_250122072.1
GO:0008783	WP_250123875.1
GO:0033389	WP_250123875.1
GO:0046872	WP_250123875.1
GO:0005886	WP_250125263.1
GO:0022857	WP_250125263.1
GO:0033214	WP_250125263.1
GO:0000028	WP_250123073.1
GO:0003924	WP_250123073.1
GO:0005525	WP_250123073.1
GO:0005829	WP_250123073.1
GO:0005886	WP_250123073.1
GO:0043024	WP_250123073.1
GO:0070181	WP_250123073.1
GO:0003700	WP_250121626.1
GO:0006351	WP_250121626.1
GO:0043565	WP_250121626.1
GO:0016787	WP_250124739.1
GO:0005315	WP_250123398.1
GO:0005886	WP_250123398.1
GO:0006817	WP_250123398.1
GO:0016301	WP_250125540.1
GO:0016747	WP_250126769.1
GO:0016787	WP_250122877.1
GO:0005524	WP_250123371.1
GO:0005737	WP_250123371.1
GO:0005840	WP_250123371.1
GO:0009432	WP_250123371.1
GO:0018169	WP_250123371.1
GO:0046872	WP_250123371.1
GO:0000976	WP_250124421.1
GO:0003700	WP_250124421.1
GO:0006351	WP_250124421.1
GO:0003677	WP_250126495.1
GO:0005694	WP_250126495.1
GO:0007059	WP_250126495.1
GO:0008879	WP_250122776.1
GO:0046872	WP_250122776.1
GO:0003677	WP_250126257.1
GO:0006352	WP_250126257.1
GO:0016987	WP_250126257.1
GO:0016020	WP_250124634.1
GO:0016787	WP_250124634.1
GO:0003676	WP_250126467.1
GO:0003677	WP_250121433.1
GO:0004803	WP_250121433.1
GO:0006313	WP_250121433.1
GO:0003674	WP_250126794.1
GO:0005886	WP_250125819.1
GO:0055085	WP_250125819.1
GO:0003723	WP_250124979.1
GO:0005524	WP_250124979.1
GO:0005829	WP_250124979.1
GO:0005829	WP_250123763.1
GO:0008837	WP_250123763.1
GO:0009089	WP_250123763.1
GO:0005524	WP_346016631.1
GO:0016887	WP_346016631.1
GO:0006633	WP_250122526.1
GO:0016020	WP_250122526.1
GO:0016717	WP_250122526.1
GO:0003676	WP_250124810.1
GO:0003700	WP_250121639.1
GO:0006351	WP_250121639.1
GO:0043565	WP_250121639.1
GO:0016787	WP_250124004.1
GO:0004341	WP_250124577.1
GO:0005509	WP_250124577.1
GO:0019853	WP_250124577.1
GO:0030246	WP_250124564.1
GO:0030313	WP_250124564.1
GO:0003700	WP_250124036.1
GO:0006351	WP_250124036.1
GO:0043565	WP_250124036.1
GO:0005737	WP_250125403.1
GO:0009249	WP_250125403.1
GO:0016992	WP_250125403.1
GO:0046872	WP_250125403.1
GO:0051539	WP_250125403.1
GO:0003700	WP_250123541.1
GO:0006351	WP_250123541.1
GO:0043565	WP_250123541.1
GO:0006784	WP_250125287.1
GO:0016020	WP_250125287.1
GO:0016491	WP_250125287.1
GO:0046872	WP_250125287.1
GO:0003676	WP_346016887.1
GO:0015074	WP_346016887.1
GO:0008150	WP_250123612.1
GO:0004413	WP_250122114.1
GO:0005524	WP_250122114.1
GO:0005737	WP_250122114.1
GO:0009088	WP_250122114.1
GO:0016020	WP_250125042.1
GO:0071944	WP_250125042.1
GO:0005737	WP_250122872.1
GO:0009249	WP_250122872.1
GO:0016992	WP_250122872.1
GO:0046872	WP_250122872.1
GO:0051539	WP_250122872.1
GO:0005524	WP_250125355.1
GO:0006400	WP_250125355.1
GO:0052381	WP_250125355.1
GO:0005886	WP_346016673.1
GO:0009103	WP_346016673.1
GO:0099621	WP_346016673.1
GO:0008152	WP_250123225.1
GO:0008757	WP_250123225.1
GO:0051998	WP_250123225.1
GO:0003983	WP_250125373.1
GO:0006011	WP_250125373.1
GO:0009243	WP_275983377.1
GO:0047343	WP_275983377.1
GO:0016645	WP_250123030.1
GO:0016757	WP_250124645.1
GO:0005886	WP_250124361.1
GO:0006605	WP_250124361.1
GO:0015450	WP_250124361.1
GO:0043952	WP_250124361.1
GO:0065002	WP_250124361.1
GO:0016757	WP_250122651.1
GO:0016758	WP_250124084.1
GO:0005622	WP_250125434.1
GO:0015936	WP_250125434.1
GO:0016301	WP_250125434.1
GO:0016773	WP_250125434.1
GO:0032559	WP_250125434.1
GO:0035639	WP_250125434.1
GO:0043169	WP_250125434.1
GO:0044272	WP_250125434.1
GO:0072522	WP_250125434.1
GO:1901293	WP_250125434.1
GO:0016787	WP_250125478.1
GO:0019898	WP_250121694.1
GO:0030313	WP_250121694.1
GO:1990195	WP_250121694.1
GO:1990961	WP_250121694.1
GO:0003700	WP_250121280.1
GO:0006351	WP_250121280.1
GO:0043565	WP_250121280.1
GO:0003700	WP_250121646.1
GO:0006351	WP_250121646.1
GO:0043565	WP_250121646.1
GO:0003700	WP_250126555.1
GO:0006351	WP_250126555.1
GO:0043565	WP_250126555.1
GO:0005737	WP_250122563.1
GO:0019172	WP_250122563.1
GO:0019243	WP_250122563.1
GO:0003729	WP_250123547.1
GO:0003735	WP_250123547.1
GO:0005840	WP_250123547.1
GO:0006412	WP_250123547.1
GO:1990904	WP_250123547.1
GO:0003677	WP_250123035.1
GO:0006352	WP_250123035.1
GO:0016987	WP_250123035.1
GO:0016757	WP_250125303.1
GO:0016787	WP_250123207.1
GO:0046872	WP_250126739.1
GO:0005737	WP_250124615.1
GO:0016151	WP_250124615.1
GO:0004161	WP_250121959.1
GO:0005737	WP_250121959.1
GO:0016114	WP_250121959.1
GO:0046872	WP_250121959.1
GO:0005886	WP_250125579.1
GO:0005829	WP_250123016.1
GO:0008831	WP_250123016.1
GO:0019305	WP_250123016.1
GO:0016020	WP_250126154.1
GO:0016787	WP_250126154.1
GO:0016491	WP_250122306.1
GO:0000428	WP_250125971.1
GO:0003677	WP_250125971.1
GO:0003899	WP_250125971.1
GO:0005737	WP_250125971.1
GO:0006351	WP_250125971.1
GO:0046983	WP_250125971.1
GO:0003723	WP_256478749.1
GO:0016829	WP_256478749.1
GO:0031119	WP_256478749.1
GO:0160148	WP_256478749.1
GO:1990481	WP_256478749.1
GO:0016691	WP_250126497.1
GO:0016787	WP_250126497.1
GO:0003676	WP_250124434.1
GO:0006139	WP_250124434.1
GO:0008408	WP_250124434.1
GO:0006259	WP_250124926.1
GO:0005737	WP_250126474.1
GO:0016491	WP_250126474.1
GO:0016020	WP_250123470.1
GO:0046464	WP_250123470.1
GO:0047372	WP_250123470.1
GO:0046872	WP_250122075.1
GO:0070497	WP_250122075.1
GO:0004585	WP_250121219.1
GO:0005737	WP_250121219.1
GO:0016597	WP_250121219.1
GO:0019240	WP_250121219.1
GO:0042450	WP_250121219.1
GO:0016747	WP_250125374.1
GO:0008757	WP_250125055.1
GO:0016757	WP_250125055.1
GO:0005886	WP_250124458.1
GO:0006882	WP_250124458.1
GO:0015086	WP_250124458.1
GO:0015093	WP_250124458.1
GO:0015341	WP_250124458.1
GO:0016757	WP_250123018.1
GO:0003723	WP_250125411.1
GO:0003677	WP_250122925.1
GO:0004803	WP_250122925.1
GO:0006313	WP_250122925.1
GO:0003700	WP_250126760.1
GO:0006351	WP_250126760.1
GO:0043565	WP_250126760.1
GO:0016740	WP_250122639.1
GO:0003700	WP_250122688.1
GO:0006351	WP_250122688.1
GO:0043565	WP_250122688.1
GO:0005524	WP_250122590.1
GO:0005737	WP_250122590.1
GO:0016301	WP_250122590.1
GO:0030313	WP_250122909.1
GO:0042597	WP_250122909.1
GO:0043934	WP_250122909.1
GO:0048646	WP_250122909.1
GO:0005524	WP_250123150.1
GO:0005886	WP_250123150.1
GO:0016887	WP_250123150.1
GO:0043215	WP_250123150.1
GO:1900753	WP_250123150.1
GO:0003677	WP_250124606.1
GO:0006352	WP_250124606.1
GO:0016987	WP_250124606.1
GO:0003700	WP_250122698.1
GO:0006351	WP_250122698.1
GO:0043565	WP_250122698.1
GO:0008168	WP_250122946.1
GO:0032259	WP_250122946.1
GO:0003700	WP_250126758.1
GO:0006351	WP_250126758.1
GO:0043565	WP_250126758.1
GO:0004252	WP_250125770.1
GO:0006515	WP_250125770.1
GO:0042597	WP_250125770.1
GO:0006633	WP_250123280.1
GO:0016020	WP_250123280.1
GO:0016717	WP_250123280.1
GO:0005886	WP_250123326.1
GO:0055085	WP_250123326.1
GO:0000270	WP_250123256.1
GO:0006027	WP_250123256.1
GO:0016811	WP_250123256.1
GO:0045229	WP_250123256.1
GO:0061783	WP_250123256.1
GO:0071554	WP_250123256.1
GO:0005886	WP_250121306.1
GO:0009254	WP_250123330.1
GO:0016803	WP_250123330.1
GO:0016835	WP_250123330.1
GO:0046348	WP_250123330.1
GO:0097173	WP_250123330.1
GO:0097367	WP_250123330.1
GO:0005975	WP_250124475.1
GO:0016853	WP_250124475.1
GO:0030246	WP_250124475.1
GO:0005886	WP_250124561.1
GO:0022857	WP_250124561.1
GO:0016746	WP_250125116.1
GO:0016787	WP_250125116.1
GO:0005886	WP_250124562.1
GO:0022857	WP_250124562.1
GO:0005886	WP_250123649.1
GO:0055085	WP_250123649.1
GO:0000103	WP_250125539.1
GO:0008441	WP_250125539.1
GO:0046854	WP_250125539.1
GO:0046872	WP_250125539.1
GO:0050427	WP_250125539.1
GO:0052834	WP_250125539.1
GO:0005886	WP_346016742.1
GO:0008961	WP_346016742.1
GO:0042158	WP_346016742.1
GO:0005315	WP_250123091.1
GO:0005886	WP_250123091.1
GO:0006817	WP_250123091.1
GO:0004314	WP_250123252.1
GO:0005829	WP_250123252.1
GO:0006633	WP_250123252.1
GO:0005524	WP_250124944.1
GO:0016887	WP_250124944.1
GO:0003677	WP_250126714.1
GO:0003700	WP_250126714.1
GO:0006351	WP_250126714.1
GO:0032993	WP_250126714.1
GO:0016747	WP_250126698.1
GO:0006629	WP_250121667.1
GO:0016298	WP_250121667.1
GO:0004792	WP_250122755.1
GO:0015979	WP_250125846.1
GO:0030089	WP_250125846.1
GO:0031676	WP_250125846.1
GO:0004222	WP_250123641.1
GO:0006508	WP_250123641.1
GO:0046872	WP_250123641.1
GO:0008758	WP_250121241.1
GO:0009245	WP_250121241.1
GO:0016020	WP_250121241.1
GO:0046872	WP_250121241.1
GO:0005886	WP_250121399.1
GO:0005524	WP_346016863.1
GO:0016887	WP_346016863.1
GO:0047936	WP_250121892.1
GO:0005886	WP_250124696.1
GO:0055085	WP_250124696.1
GO:0005524	WP_250125928.1
GO:0031676	WP_250125928.1
GO:0045259	WP_250125928.1
GO:0046933	WP_250125928.1
GO:0003700	WP_250122578.1
GO:0006351	WP_250122578.1
GO:0043565	WP_250122578.1
GO:0005886	WP_250126095.1
GO:0006744	WP_250126095.1
GO:0008412	WP_250126095.1
GO:0004016	WP_250125454.1
GO:0005524	WP_250125454.1
GO:0006171	WP_250125454.1
GO:0106408	WP_250125454.1
GO:0004029	WP_250124294.1
GO:0005737	WP_250124294.1
GO:0008758	WP_250122488.1
GO:0009245	WP_250122488.1
GO:0016020	WP_250122488.1
GO:0046872	WP_250122488.1
GO:0016787	WP_250122149.1
GO:0003700	WP_250126395.1
GO:0006351	WP_250126395.1
GO:0043565	WP_250126395.1
GO:0008757	WP_250124123.1
GO:0032259	WP_250124123.1
GO:0005524	WP_250121791.1
GO:0016163	WP_250121791.1
GO:0016636	WP_250121791.1
GO:0019685	WP_250121791.1
GO:0036068	WP_250121791.1
GO:0046872	WP_250121791.1
GO:0051539	WP_250121791.1
GO:0003677	WP_250124850.1
GO:0004803	WP_250124850.1
GO:0006313	WP_250124850.1
GO:0004764	WP_250125201.1
GO:0005829	WP_250125201.1
GO:0008652	WP_250125201.1
GO:0009073	WP_250125201.1
GO:0009423	WP_250125201.1
GO:0019632	WP_250125201.1
GO:0050661	WP_250125201.1
GO:0003677	WP_250126310.1
GO:0006352	WP_250126310.1
GO:0016987	WP_250126310.1
GO:0005515	WP_250125487.1
GO:0006457	WP_250125487.1
GO:0005737	WP_250122787.1
GO:0070475	WP_250122787.1
GO:0071424	WP_250122787.1
GO:0022857	WP_250125189.1
GO:0043190	WP_250125189.1
GO:0004143	WP_250122914.1
GO:0005524	WP_250122914.1
GO:0005886	WP_250122914.1
GO:0008654	WP_250122914.1
GO:0046872	WP_250122914.1
GO:0003677	WP_250123659.1
GO:0003700	WP_250123659.1
GO:0006351	WP_250123659.1
GO:0032993	WP_250123659.1
GO:0004673	WP_250124364.1
GO:0140299	WP_250124364.1
GO:0016779	WP_250121642.1
GO:0003676	WP_250121603.1
GO:0006259	WP_250121603.1
GO:0043169	WP_250121603.1
GO:0016020	WP_346016571.1
GO:0055085	WP_346016571.1
GO:0009245	WP_346016634.1
GO:0016020	WP_346016634.1
GO:0046872	WP_346016634.1
GO:0103117	WP_346016634.1
GO:0004747	WP_250121716.1
GO:0005524	WP_250121716.1
GO:0005829	WP_250121716.1
GO:0019303	WP_250121716.1
GO:0046872	WP_250121716.1
GO:0003700	WP_250125738.1
GO:0006351	WP_250125738.1
GO:0043565	WP_250125738.1
GO:0008757	WP_250125419.1
GO:0032259	WP_250125419.1
GO:0005304	WP_250122242.1
GO:0005886	WP_250122242.1
GO:0015188	WP_250122242.1
GO:0015190	WP_250122242.1
GO:0015192	WP_250122242.1
GO:0015808	WP_250122242.1
GO:0042941	WP_250122242.1
GO:1903806	WP_250122242.1
GO:0005886	WP_250121876.1
GO:0055085	WP_250121876.1
GO:0016020	WP_250123584.1
GO:0016765	WP_250123584.1
GO:0005829	WP_346016842.1
GO:0005975	WP_346016842.1
GO:0006650	WP_346016842.1
GO:0008654	WP_346016842.1
GO:0046167	WP_346016842.1
GO:0046168	WP_346016842.1
GO:0051287	WP_346016842.1
GO:0141152	WP_346016842.1
GO:0141153	WP_346016842.1
GO:0006793	WP_250122842.1
GO:0008976	WP_250122842.1
GO:0005829	WP_250124628.1
GO:0008840	WP_250124628.1
GO:0009089	WP_250124628.1
GO:0019877	WP_250124628.1
GO:0000166	WP_250125099.1
GO:0005737	WP_250125099.1
GO:0016787	WP_250125099.1
GO:0003991	WP_250121943.1
GO:0005524	WP_250121943.1
GO:0005737	WP_250121943.1
GO:0042450	WP_250121943.1
GO:0005886	WP_250124132.1
GO:0015658	WP_250124132.1
GO:0005829	WP_250124497.1
GO:0006166	WP_250124497.1
GO:0017061	WP_250124497.1
GO:0019509	WP_250124497.1
GO:0004301	WP_250123052.1
GO:0006298	WP_250123176.1
GO:0009007	WP_250123176.1
GO:0009307	WP_250123176.1
GO:0032259	WP_250123176.1
GO:0043565	WP_250123176.1
GO:1904047	WP_250123176.1
GO:0004029	WP_250121634.1
GO:0005737	WP_250121634.1
GO:0016020	WP_250121239.1
GO:0003887	WP_250122066.1
GO:0006261	WP_250122066.1
GO:0008408	WP_250122066.1
GO:0016491	WP_250126715.1
GO:0005524	WP_250121842.1
GO:0005886	WP_250121842.1
GO:0015112	WP_250121842.1
GO:0016887	WP_250121842.1
GO:0016020	WP_250121677.1
GO:0005737	WP_250121465.1
GO:0006508	WP_250121465.1
GO:0008233	WP_250121465.1
GO:0016811	WP_250121465.1
GO:0003924	WP_250124094.1
GO:0005525	WP_250124094.1
GO:0005737	WP_250124094.1
GO:0006412	WP_250124094.1
GO:0008168	WP_250125689.1
GO:0032259	WP_250125689.1
GO:0004519	WP_250122805.1
GO:0016788	WP_250122805.1
GO:0051607	WP_250122805.1
GO:0005524	WP_250124555.1
GO:0005886	WP_250124555.1
GO:0006826	WP_250124555.1
GO:0016887	WP_250124555.1
GO:0005737	WP_250122426.1
GO:0042026	WP_250122426.1
GO:0044183	WP_250122426.1
GO:0051082	WP_250122426.1
GO:0005886	WP_250125316.1
GO:0006508	WP_250124431.1
GO:0008235	WP_250124431.1
GO:0004089	WP_250125178.1
GO:0008270	WP_250125178.1
GO:0015976	WP_250125178.1
GO:0015977	WP_250125178.1
GO:0031470	WP_250125178.1
GO:0005829	WP_250124021.1
GO:0016020	WP_250124021.1
GO:0016491	WP_250124021.1
GO:0016691	WP_250124901.1
GO:0016787	WP_250124901.1
GO:0005886	WP_250125920.1
GO:0055085	WP_250125920.1
GO:0005524	WP_250123948.1
GO:0005886	WP_250123948.1
GO:0016887	WP_250123948.1
GO:0004222	WP_346016798.1
GO:0004792	WP_250123031.1
GO:0004156	WP_250122893.1
GO:0046654	WP_250122893.1
GO:0046656	WP_250122893.1
GO:0046872	WP_250122893.1
GO:0005829	WP_250126092.1
GO:0008935	WP_250126092.1
GO:0009234	WP_250126092.1
GO:0042372	WP_250126092.1
GO:0005737	WP_250125541.1
GO:0070677	WP_250125541.1
GO:0005886	WP_250125082.1
GO:0015920	WP_250125082.1
GO:0003676	WP_250124042.1
GO:0006259	WP_250124042.1
GO:0043169	WP_250124042.1
GO:0005886	WP_250125835.1
GO:0055085	WP_250125835.1
GO:0009523	WP_250122200.1
GO:0015979	WP_250122200.1
GO:0016787	WP_250121758.1
GO:0004222	WP_250124163.1
GO:0006508	WP_250124163.1
GO:0046872	WP_250124163.1
GO:0016787	WP_250126740.1
GO:0016614	WP_250121627.1
GO:0000166	WP_250124019.1
GO:0004775	WP_250124019.1
GO:0004776	WP_250124019.1
GO:0006099	WP_250124019.1
GO:0009361	WP_250124019.1
GO:0008879	WP_250124077.1
GO:0046872	WP_250124077.1
GO:0005524	WP_250122846.1
GO:0005886	WP_250122846.1
GO:0015112	WP_250122846.1
GO:0016887	WP_250122846.1
GO:0004222	WP_250122315.1
GO:0005886	WP_250122315.1
GO:0006508	WP_250122315.1
GO:0008270	WP_250122315.1
GO:0004180	WP_250123881.1
GO:0006508	WP_250123881.1
GO:0008236	WP_250123881.1
GO:0008241	WP_250123881.1
GO:0003723	WP_250124495.1
GO:0004386	WP_250125543.1
GO:0006281	WP_250125543.1
GO:0005886	WP_250123997.1
GO:0008381	WP_250123997.1
GO:0050580	WP_250124823.1
GO:0008233	WP_250125957.1
GO:0019538	WP_250125957.1
GO:0046914	WP_250125957.1
GO:0008152	WP_250125048.1
GO:0008168	WP_250125048.1
GO:0016691	WP_250126402.1
GO:0016787	WP_250126402.1
GO:0000428	WP_250122689.1
GO:0003677	WP_250122689.1
GO:0006352	WP_250122689.1
GO:0016987	WP_250122689.1
GO:0003824	WP_346016772.1
GO:0030151	WP_346016772.1
GO:0030170	WP_346016772.1
GO:0016020	WP_250123422.1
GO:0016616	WP_250123422.1
GO:0006020	WP_250125488.1
GO:0007165	WP_250125488.1
GO:0008934	WP_250125488.1
GO:0046872	WP_250125488.1
GO:0008152	WP_250125029.1
GO:0008757	WP_250125029.1
GO:0003735	WP_250125990.1
GO:0006412	WP_250125990.1
GO:0015934	WP_250125990.1
GO:0016740	WP_250125990.1
GO:0019843	WP_250125990.1
GO:0016746	WP_275983381.1
GO:0031470	WP_275983381.1
GO:0043886	WP_275983381.1
GO:0008152	WP_250126447.1
GO:0016741	WP_250126447.1
GO:0008168	WP_250123501.1
GO:0032259	WP_250123501.1
GO:0016020	WP_250121342.1
GO:0047295	WP_250121342.1
GO:0003729	WP_250124638.1
GO:0003735	WP_250124638.1
GO:0005840	WP_250124638.1
GO:0006412	WP_250124638.1
GO:1990904	WP_250124638.1
GO:0005886	WP_250125032.1
GO:0015920	WP_250125032.1
GO:0140359	WP_250125032.1
GO:0005829	WP_346016818.1
GO:0008483	WP_346016818.1
GO:0016829	WP_346016818.1
GO:0046394	WP_346016818.1
GO:0047244	WP_250122042.1
GO:0006020	WP_250122992.1
GO:0007165	WP_250122992.1
GO:0008934	WP_250122992.1
GO:0046854	WP_250122992.1
GO:0046872	WP_250122992.1
GO:0004514	WP_346016644.1
GO:0005737	WP_346016644.1
GO:0009435	WP_346016644.1
GO:0034213	WP_346016644.1
GO:0000105	WP_250121960.1
GO:0004477	WP_250121960.1
GO:0004488	WP_250121960.1
GO:0005829	WP_250121960.1
GO:0006164	WP_250121960.1
GO:0009086	WP_250121960.1
GO:0035999	WP_250121960.1
GO:0008324	WP_250125605.1
GO:0016020	WP_250125605.1
GO:0110165	WP_250126433.1
GO:0016020	WP_250123269.1
GO:0016787	WP_250123269.1
GO:0005737	WP_250122647.1
GO:0008676	WP_250122647.1
GO:0019294	WP_250122647.1
GO:0000210	WP_346016682.1
GO:0000287	WP_346016682.1
GO:0005829	WP_346016682.1
GO:0006742	WP_346016682.1
GO:0008270	WP_346016682.1
GO:0019677	WP_346016682.1
GO:0030145	WP_346016682.1
GO:0035529	WP_346016682.1
GO:0110153	WP_346016682.1
GO:0000287	WP_250124117.1
